AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-backup_vaults_encrypted-311278774159-ap-northeast-2-aws/efs/automatic-backup-vault;aws;backup_vaults_encrypted;Ensure that AWS Backup vaults are encrypted with AWS KMS;Software and Configuration Checks/AWS Security Best Practices;PASS;Backup Vault aws/efs/automatic-backup-vault is encrypted at rest.;False;backup;;medium;AwsBackupBackupVault;arn:aws:backup:ap-northeast-2:311278774159:backup-vault:aws/efs/automatic-backup-vault;aws/efs/automatic-backup-vault;;;aws;ap-northeast-2;This check ensures that AWS Backup vaults are encrypted with AWS KMS.;Without encryption using AWS KMS, an organization's backup data may be at risk of unauthorized access, which can lead to data breaches and other security incidents.;https://docs.aws.amazon.com/aws-backup/latest/devguide/encryption.html;Use AWS KMS to encrypt your AWS Backup vaults and backup data.;https://docs.aws.amazon.com/aws-backup/latest/devguide/encryption.html;;;aws backup update-backup-vault --backup-vault-name <backup_vault_name> --encryption-key-arn <kms_key_arn>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/Athena/encrypted-with-cmk.html;KISA-ISMS-P-2023: 2.7.1, 2.9.3 | KISA-ISMS-P-2023-korean: 2.7.1, 2.9.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.7.1, 2.9.3, 2.7.1, 2.9.3 | AWS-Foundational-Technical-Review: BAR-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ISO27001-2022: A.8.24 | NIS2: 3.6.2, 4.1.2.g, 4.2.2.b, 4.3.2.c, 9.2.c.vi;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-backup_vaults_exist-311278774159-ap-northeast-2-Default;aws;backup_vaults_exist;Ensure AWS Backup vaults exist;Recover | Resilience | Backup;PASS;At least one backup vault exists: Default.;False;backup;;low;AwsBackupBackupVault;arn:aws:backup:ap-northeast-2:311278774159:backup-vault:Default;Default;;;aws;ap-northeast-2;This check ensures that AWS Backup vaults exist to provide a secure and durable storage location for backup data.;Without an AWS Backup vault, an organization's critical data may be at risk of being lost in the event of an accidental deletion, system failures, or natural disasters.;https://docs.aws.amazon.com/aws-backup/latest/devguide/vaults.html;Use AWS Backup to create backup vaults for your critical data and services.;https://docs.aws.amazon.com/aws-backup/latest/devguide/vaults.html;;;aws backup create-backup-vault --backup-vault-name <backup_vault_name>;;KISA-ISMS-P-2023: 2.7.1, 2.9.3 | KISA-ISMS-P-2023-korean: 2.7.1, 2.9.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.3, 2.9.3 | ENS-RD2022: mp.info.6.aws.bcku.1 | AWS-Foundational-Technical-Review: BAR-001 | ISO27001-2022: A.8.13 | NIS2: 3.6.2, 4.1.2.f, 4.1.2.g, 4.2.2.b, 4.2.2.e, 12.1.2.c, 12.2.2.b;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudfront_distributions_field_level_encryption_enabled-311278774159-ap-northeast-2-ELB4FU06OQRWM;aws;cloudfront_distributions_field_level_encryption_enabled;Check if CloudFront distributions have Field Level Encryption enabled.;;FAIL;CloudFront Distribution ELB4FU06OQRWM has Field Level Encryption disabled.;False;cloudfront;;low;AwsCloudFrontDistribution;arn:aws:cloudfront::311278774159:distribution/ELB4FU06OQRWM;ELB4FU06OQRWM;;Name=vuln-cloudfront-alb;aws;ap-northeast-2;Check if CloudFront distributions have Field Level Encryption enabled.;Allows you protect specific data throughout system processing so that only certain applications can see it.;https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/field-level-encryption.html;Check if applicable to any sensitive data. This encryption ensures that only applications that need the data—and have the credentials to decrypt it - are able to do so.;https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/field-level-encryption.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudFront/field-level-encryption-enabled.html;KISA-ISMS-P-2023: 2.7.1 | KISA-ISMS-P-2023-korean: 2.7.1 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.7.1, 2.7.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC09-BP02 | ISO27001-2022: A.8.11, A.8.24;encryption;;;Data Protection;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudfront_distributions_geo_restrictions_enabled-311278774159-ap-northeast-2-ELB4FU06OQRWM;aws;cloudfront_distributions_geo_restrictions_enabled;Check if Geo restrictions are enabled in CloudFront distributions.;;FAIL;CloudFront Distribution ELB4FU06OQRWM has Geo restrictions disabled.;False;cloudfront;;low;AwsCloudFrontDistribution;arn:aws:cloudfront::311278774159:distribution/ELB4FU06OQRWM;ELB4FU06OQRWM;;Name=vuln-cloudfront-alb;aws;ap-northeast-2;Check if Geo restrictions are enabled in CloudFront distributions.;Consider countries where service should not be accessed, by legal or compliance requirements. Additionally if not restricted the attack vector is increased.;https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/georestrictions.html;If possible, define and enable Geo restrictions for this service.;https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/georestrictions.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudFront/geo-restriction.html;KISA-ISMS-P-2023: 2.6.1 | KISA-ISMS-P-2023-korean: 2.6.1 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.1;;;;Infrastructure Security;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudfront_distributions_https_enabled-311278774159-ap-northeast-2-ELB4FU06OQRWM;aws;cloudfront_distributions_https_enabled;Check if CloudFront distributions are set to HTTPS.;;FAIL;CloudFront Distribution ELB4FU06OQRWM viewers can use HTTP or HTTPS.;False;cloudfront;;medium;AwsCloudFrontDistribution;arn:aws:cloudfront::311278774159:distribution/ELB4FU06OQRWM;ELB4FU06OQRWM;;Name=vuln-cloudfront-alb;aws;ap-northeast-2;Check if CloudFront distributions are set to HTTPS.;If not enabled sensitive information in transit is not protected. Surveillance and other threats are risks may exists.;https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html;Use HTTPS everywhere possible. It will enforce privacy and protect against account hijacking and other threats.;https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/using-https.html;https://docs.prowler.com/checks/aws/networking-policies/networking_32#cloudformation;https://docs.prowler.com/checks/aws/networking-policies/networking_32#terraform;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudFront/security-policy.html;MITRE-ATTACK: T1040 | GDPR: article_32 | KISA-ISMS-P-2023: 2.7.1, 2.10.3, 2.10.5 | HIPAA: 164_308_a_4_ii_a, 164_312_e_1 | KISA-ISMS-P-2023-korean: 2.7.1, 2.10.3, 2.10.5 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.7.1, 2.10.3, 2.10.5, 2.7.1, 2.10.3, 2.10.5 | AWS-Well-Architected-Framework-Security-Pillar: SEC09-BP02 | PCI-4.0: 1.2.5.6, 2.2.5.6, 2.2.7.4, 4.2.1.1.8, 4.2.1.4, 8.3.2.7 | ENS-RD2022: mp.com.1.aws.cf.1, mp.com.3.aws.cf.1;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudfront_distributions_logging_enabled-311278774159-ap-northeast-2-ELB4FU06OQRWM;aws;cloudfront_distributions_logging_enabled;Check if CloudFront distributions have logging enabled.;;FAIL;CloudFront Distribution ELB4FU06OQRWM has logging disabled.;False;cloudfront;;medium;AwsCloudFrontDistribution;arn:aws:cloudfront::311278774159:distribution/ELB4FU06OQRWM;ELB4FU06OQRWM;;Name=vuln-cloudfront-alb;aws;ap-northeast-2;Check if CloudFront distributions have logging enabled.;If not enabled monitoring of service use is not possible.;https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/AccessLogs.html;Real-time monitoring can be achieved by directing CloudTrail Logs to CloudWatch Logs and establishing corresponding metric filters and alarms. Enable logging for services with defined log rotation. These logs are useful for Incident Response and forensics investigation among other use cases.;https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/AccessLogs.html;https://docs.prowler.com/checks/aws/logging-policies/logging_20#cloudformation;https://docs.prowler.com/checks/aws/logging-policies/logging_20#terraform;aws cloudfront update-distribution --id <DISTRIBUTION_ID> --distribution-config logging.json --if-match <ETAG>;https://docs.prowler.com/checks/aws/logging-policies/logging_20;SOC2: cc_a_1_1 | AWS-Foundational-Security-Best-Practices: CloudFront.5 | KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.4, 2.9.4 | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01 | PCI-4.0: 10.2.1.1.6, 10.2.1.2.6, 10.2.1.3.6, 10.2.1.4.6, 10.2.1.5.6, 10.2.1.6.6, 10.2.1.7.6, 10.2.1.6, 10.2.2.6, 10.3.1.6, 10.6.3.6, 5.3.4.6, A1.2.1.6 | ENS-RD2022: op.exp.7.aws.cf.1 | ISO27001-2022: A.8.15, A.8.16 | NIS2: 3.2.3.c;forensics-ready | logging;;;Logging and Monitoring;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudfront_distributions_using_deprecated_ssl_protocols-311278774159-ap-northeast-2-ELB4FU06OQRWM;aws;cloudfront_distributions_using_deprecated_ssl_protocols;Check if CloudFront distributions are using deprecated SSL protocols.;;FAIL;CloudFront Distribution ELB4FU06OQRWM is using a deprecated SSL protocol.;False;cloudfront;;low;AwsCloudFrontDistribution;arn:aws:cloudfront::311278774159:distribution/ELB4FU06OQRWM;ELB4FU06OQRWM;;Name=vuln-cloudfront-alb;aws;ap-northeast-2;Check if CloudFront distributions are using deprecated SSL protocols.;Using insecure ciphers could affect privacy of in transit information.;https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/secure-connections-supported-viewer-protocols-ciphers.html;Use a Security policy with ciphers that are as strong as possible. Drop legacy and insecure ciphers.;https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/secure-connections-supported-viewer-protocols-ciphers.html;;;;https://docs.prowler.com/checks/aws/networking-policies/networking_33;AWS-Foundational-Security-Best-Practices: CloudFront.10 | KISA-ISMS-P-2023: 2.7.1, 2.10.3, 2.10.5, 2.10.8 | KISA-ISMS-P-2023-korean: 2.7.1, 2.10.3, 2.10.5, 2.10.8 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.7.1, 2.10.3, 2.10.5, 2.10.8, 2.7.1, 2.10.3, 2.10.5, 2.10.8 | AWS-Well-Architected-Framework-Security-Pillar: SEC09-BP02 | PCI-4.0: 1.2.5.2, 1.2.5.3, 2.2.5.2, 2.2.5.3, 2.2.7.2, 4.2.1.1.6, 4.2.1.2, 8.3.2.5 | PCI-3.2.1: 2.3, 4.1, 4.1.a, 4.1.e, 4.1.f, 4.1.g;encryption;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudfront_distributions_using_waf-311278774159-ap-northeast-2-ELB4FU06OQRWM;aws;cloudfront_distributions_using_waf;Check if CloudFront distributions are using WAF.;IAM;FAIL;CloudFront Distribution ELB4FU06OQRWM is not using AWS WAF web ACL.;False;cloudfront;;medium;AwsCloudFrontDistribution;arn:aws:cloudfront::311278774159:distribution/ELB4FU06OQRWM;ELB4FU06OQRWM;;Name=vuln-cloudfront-alb;aws;ap-northeast-2;Check if CloudFront distributions are using WAF.;Potential attacks and / or abuse of service, more even for even for internet reachable services.;https://docs.aws.amazon.com/waf/latest/developerguide/cloudfront-features.html;Use AWS WAF to protect your service from common web exploits. These could affect availability and performance, compromise security, or consume excessive resources.;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudFront/cloudfront-integrated-with-waf.html;https://docs.prowler.com/checks/aws/general-policies/bc_aws_general_27#cloudformation;https://docs.prowler.com/checks/aws/general-policies/bc_aws_general_27#terraform;;https://docs.prowler.com/checks/aws/general-policies/bc_aws_general_27;AWS-Foundational-Security-Best-Practices: CloudFront.6 | KISA-ISMS-P-2023: 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.10.1, 2.10.3, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP01 | PCI-4.0: 1.2.8.4, 1.3.1.5, 1.3.2.5, 1.4.2.5, 1.5.1.4, 6.4.1.4, 6.4.2.4, A1.1.3.4 | AWS-Account-Security-Onboarding: CFD + ALB + secret rotation architecture, Predefined set of managed rules, Global allow - and block-lists, Service-unique exclusion rules, Scoped-down rate-based rules | ENS-RD2022: mp.s.2.aws.waf.1;;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudtrail_bucket_requires_mfa_delete-311278774159-ap-northeast-2-vuln-trail;aws;cloudtrail_bucket_requires_mfa_delete;Ensure the S3 bucket CloudTrail bucket requires MFA delete;Software and Configuration Checks | Industry and Regulatory Standards | CIS AWS Foundations Benchmark;FAIL;Trail vuln-trail bucket (vuln-cloudtrail-monitor-311278774159) does not have MFA delete enabled.;False;cloudtrail;;medium;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-2:311278774159:trail/vuln-trail;vuln-trail;;;aws;ap-northeast-2;Ensure the S3 bucket CloudTrail bucket requires MFA;If the S3 bucket CloudTrail bucket does not require MFA, it can be deleted by an attacker.;;Configure MFA Delete for the S3 bucket CloudTrail bucket;https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html;;;"aws s3api put-bucket-versioning --bucket DOC-EXAMPLE-BUCKET1 --versioning-configuration Status=Enabled,MFADelete=Enabled --mfa ""SERIAL 123456""";;KISA-ISMS-P-2023: 2.9.2 | CIS-2.0: 2.1.2 | KISA-ISMS-P-2023-korean: 2.9.2 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.2, 2.9.2 | ENS-RD2022: op.exp.8.r4.aws.ct.3 | NIS2: 11.7.2;forensics-ready;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudtrail_cloudwatch_logging_enabled-311278774159-ap-northeast-2-vuln-trail;aws;cloudtrail_cloudwatch_logging_enabled;Ensure CloudTrail trails are integrated with CloudWatch Logs;Software and Configuration Checks | Industry and Regulatory Standards | CIS AWS Foundations Benchmark;FAIL;Single region trail vuln-trail has not been logging in the last 24h or is not configured to deliver logs.;False;cloudtrail;;low;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-2:311278774159:trail/vuln-trail;vuln-trail;;;aws;ap-northeast-2;Ensure CloudTrail trails are integrated with CloudWatch Logs;Sending CloudTrail logs to CloudWatch Logs will facilitate real-time and historic activity logging based on user, API, resource, and IP address, and provides opportunity to establish alarms and notifications for anomalous or sensitivity account activity.;;Validate that the trails in CloudTrail have an arn set in the CloudWatchLogsLogGroupArn property.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/send-cloudtrail-events-to-cloudwatch-logs.html;;;aws cloudtrail update-trail --name <trail_name> --cloudwatch-logs-log-group- arn <cloudtrail_log_group_arn> --cloudwatch-logs-role-arn <cloudtrail_cloudwatchLogs_role_arn>;https://docs.prowler.com/checks/aws/logging-policies/logging_4#aws-console;SOC2: cc_7_2, cc_7_3, cc_a_1_1 | CIS-1.4: 3.4 | CIS-1.5: 3.4 | GDPR: article_25, article_30 | AWS-Foundational-Security-Best-Practices: CloudTrail.5 | ISO27001-2013: A.12.4 | KISA-ISMS-P-2023: 2.5.6, 2.8.1, 2.8.2, 2.9.1, 2.9.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | CIS-2.0: 3.4 | KISA-ISMS-P-2023-korean: 2.5.6, 2.8.1, 2.8.2, 2.9.1, 2.9.4 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.6, 2.8.2, 2.9.1, 2.9.4, 2.5.6, 2.8.2, 2.9.1, 2.9.4 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01 | NIST-800-171-Revision-2: 3_3_1, 3_3_2, 3_3_3, 3_3_5, 3_6_1, 3_6_2, 3_12_4 | PCI-4.0: 10.2.1.1.10, 10.2.1.2.8, 10.2.1.3.8, 10.2.1.4.8, 10.2.1.5.8, 10.2.1.6.8, 10.2.1.7.8, 10.2.1.8, 10.2.2.8, 10.3.1.8, 10.4.1.1.3, 10.6.3.10, 11.5.2.4, 11.6.1.4, 12.10.5.4, 5.3.4.9, A1.2.1.10, A3.3.1.6, A3.5.1.6 | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_6_1, au_6_3, au_7_1, au_12, ca_7, si_4_2, si_4_4, si_4_5, si_4 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_4_1, au_6_1, au_6_3, au_6_4, au_6_5, au_6_6, au_6_9, au_7_1, au_8_b, au_9_7, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, au_16, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | ENS-RD2022: op.exp.8.r1.aws.ct.7, op.mon.3.aws.cwl.1 | NIST-CSF-1.1: ae_1, ae_3, cm_2, cm_5, cp_4, ra_5, sc_4, pt_1 | AWS-Well-Architected-Framework-Reliability-Pillar: REL06-BP01 | RBI-Cyber-Security-Framework: annex_i_7_4 | FFIEC: d2-is-is-b-1, d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | PCI-3.2.1: 3.2, 3.2.3, 3.4, 3.4.d, 10.1, 10.2, 10.2.1, 10.2.2, 10.2.3, 10.2.4, 10.2.6, 10.2.7, 10.3, 10.3.1, 10.3.2, 10.3.3, 10.3.4, 10.3.5, 10.3.6, 10.5, 10.5.3, 10.5.4 | ISO27001-2022: A.8.15, A.8.16 | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-7-1, au-12-a-c, si-4-a-b-c | NIS2: 3.2.3.c, 3.2.3.g, 3.4.2.c;forensics-ready | logging;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudtrail_insights_exist-311278774159-ap-northeast-2-vuln-trail;aws;cloudtrail_insights_exist;Ensure CloudTrail Insight is enabled;Software and Configuration Checks | Industry and Regulatory Standards | CIS AWS Foundations Benchmark;FAIL;Trail vuln-trail does not have insight selectors and it is logging.;False;cloudtrail;;low;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-2:311278774159:trail/vuln-trail;vuln-trail;;;aws;ap-northeast-2;Ensure CloudTrail Insight is enabled;CloudTrail Insights provides a powerful way to search and analyze CloudTrail log data using pre-built queries and machine learning algorithms. This can help you to identify potential security threats and suspicious activity in near real-time, such as unauthorized access attempts, policy changes, or resource modifications.;;Enable CloudTrail Insight;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/logging-insights-events-with-cloudtrail.html;;;;;KISA-ISMS-P-2023: 2.5.6, 2.9.4, 2.9.5, 2.11.3 | KISA-ISMS-P-2023-korean: 2.5.6, 2.9.4, 2.9.5, 2.11.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.5.6, 2.9.4, 2.9.5, 2.11.3, 2.5.6, 2.9.4, 2.9.5, 2.11.3 | PCI-4.0: 10.3.2.2, 10.3.3.4, 10.3.4.3, 10.5.1.3, 5.3.4.8, A1.2.1.8 | ENS-RD2022: op.exp.8.r1.aws.ct.2, op.exp.8.r1.aws.ct.3;forensics-ready;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudtrail_kms_encryption_enabled-311278774159-ap-northeast-2-vuln-trail;aws;cloudtrail_kms_encryption_enabled;Ensure CloudTrail logs are encrypted at rest using KMS CMKs;Software and Configuration Checks | Industry and Regulatory Standards | CIS AWS Foundations Benchmark;FAIL;Single region trail vuln-trail has encryption disabled.;False;cloudtrail;;medium;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-2:311278774159:trail/vuln-trail;vuln-trail;;;aws;ap-northeast-2;Ensure CloudTrail logs are encrypted at rest using KMS CMKs;By default, the log files delivered by CloudTrail to your bucket are encrypted by Amazon server-side encryption with Amazon S3-managed encryption keys (SSE-S3). To provide a security layer that is directly manageable, you can instead use server-side encryption with AWS KMS–managed keys (SSE-KMS) for your CloudTrail log files.;;This approach has the following advantages: You can create and manage the CMK encryption keys yourself. You can use a single CMK to encrypt and decrypt log files for multiple accounts across all regions. You have control over who can use your key for encrypting and decrypting CloudTrail log files. You can assign permissions for the key to the users. You have enhanced security.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/encrypting-cloudtrail-log-files-with-aws-kms.html;https://docs.prowler.com/checks/aws/logging-policies/logging_7#fix---buildtime;;aws cloudtrail update-trail --name <trail_name> --kms-id <cloudtrail_kms_key> aws kms put-key-policy --key-id <cloudtrail_kms_key> --policy <cloudtrail_kms_key_policy>;;CISA: your-systems-3, your-data-1 | CIS-1.4: 3.7 | CIS-1.5: 3.7 | GDPR: article_25, article_30, article_32 | AWS-Foundational-Security-Best-Practices: CloudTrail.2 | KISA-ISMS-P-2023: 2.7.1 | HIPAA: 164_308_a_1_ii_b, 164_308_a_1_ii_d, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_c_1, 164_312_c_2, 164_312_e_2_ii | CIS-2.0: 3.7 | KISA-ISMS-P-2023-korean: 2.7.1 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.7.1, 2.7.1 | GxP-21-CFR-Part-11: 11.10-c, 11.30 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP02 | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | CIS-5.0: 3.5 | NIST-800-171-Revision-2: 3_3_8, 3_13_11, 3_13_16 | PCI-4.0: 10.3.2.4, 10.3.3.6, 10.3.4.5, 3.5.1.5, 8.3.2.9, A1.2.1.11 | NIST-800-53-Revision-4: au_9, sc_28 | NIST-800-53-Revision-5: au_9_3, cm_6_a, cm_9_b, cp_9_d, sc_8_3, sc_8_4, sc_13_a, sc_28_1, si_19_4 | CIS-3.0: 3.5 | ENS-RD2022: op.exp.8.r4.aws.ct.4, op.exp.8.r4.aws.ct.7 | AWS-Foundational-Technical-Review: SDAT-002 | NIST-CSF-1.1: ds_1 | RBI-Cyber-Security-Framework: annex_i_1_3 | PCI-3.2.1: 3.4, 3.4.1, 3.4.1.a, 3.4.1.c, 3.4.a, 3.4.b, 3.4.d, 8.2, 8.2.1, 8.2.1.a | ProwlerThreatScore-1.0: 4.2.3 | ISO27001-2022: A.8.11, A.8.15, A.8.16, A.8.24 | FedRamp-Moderate-Revision-4: au-9, sc-28 | FedRAMP-Low-Revision-4: au-9 | CIS-4.0.1: 3.5 | NIS2: 9.2.a;forensics-ready | encryption;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-cloudtrail_log_file_validation_enabled-311278774159-ap-northeast-2-vuln-trail;aws;cloudtrail_log_file_validation_enabled;Ensure CloudTrail log file validation is enabled;Software and Configuration Checks | Industry and Regulatory Standards | CIS AWS Foundations Benchmark;FAIL;Single region trail vuln-trail has log file validation disabled.;False;cloudtrail;;medium;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-2:311278774159:trail/vuln-trail;vuln-trail;;;aws;ap-northeast-2;Ensure CloudTrail log file validation is enabled;Enabling log file validation will provide additional integrity checking of CloudTrail logs. ;;Ensure LogFileValidationEnabled is set to true for each trail.;http://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrail-log-filevalidation-enabling.html;https://docs.prowler.com/checks/aws/logging-policies/logging_2#cloudformation;https://docs.prowler.com/checks/aws/logging-policies/logging_2#terraform;aws cloudtrail update-trail --name <trail_name>  --enable-log-file-validation;;CISA: your-systems-3 | SOC2: cc_7_3 | CIS-1.4: 3.2 | CIS-1.5: 3.2 | GDPR: article_25, article_32 | AWS-Foundational-Security-Best-Practices: CloudTrail.4 | KISA-ISMS-P-2023: 2.9.4 | HIPAA: 164_308_a_1_ii_b, 164_308_a_1_ii_d, 164_312_b, 164_312_c_1, 164_312_c_2 | CIS-2.0: 3.2 | KISA-ISMS-P-2023-korean: 2.9.4 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.9.4, 2.9.4 | GxP-21-CFR-Part-11: 11.10-a, 11.30 | AWS-Well-Architected-Framework-Security-Pillar: SEC06-BP01, SEC06-BP06 | CIS-5.0: 3.2 | NIST-800-171-Revision-2: 3_3_8, 3_13_1 | PCI-4.0: 10.3.2.5, 10.3.3.7, 10.3.4.6, A1.2.1.12 | NIST-800-53-Revision-4: si_7_1, si_7 | NIST-800-53-Revision-5: au_9_a, cm_6_a, cm_9_b, pm_11_b, pm_17_b, sa_1_1, sa_10_1, sc_16_1, si_1_a_2, si_4_d, si_7_1, si_7_3, si_7_7, si_7_a | CIS-3.0: 3.2 | ENS-RD2022: op.exp.8.aws.ct.3 | NIST-CSF-1.1: ds_6, ds_7 | PCI-3.2.1: 10.5, 10.5.2, 10.5.5 | ProwlerThreatScore-1.0: 3.1.2 | ISO27001-2022: A.8.15, A.8.16 | FedRamp-Moderate-Revision-4: au-9, si-7-1, si-7 | FedRAMP-Low-Revision-4: ac-2, au-2, au-9 | CIS-4.0.1: 3.2 | NIS2: 3.4.2.d;forensics-ready;;;;5.9.0
